Emotion,Path
sad,dataset/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-02-15.wav
angry,dataset/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-01-15.wav
angry,dataset/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-02-15.wav
angry,dataset/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-01-15.wav
angry,dataset/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-02-15.wav
angry,dataset/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-01-15.wav
angry,dataset/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-02-15.wav
angry,dataset/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-01-15.wav
angry,dataset/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-02-15.wav
surprise,dataset/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-01-15.wav
surprise,dataset/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-02-15.wav
surprise,dataset/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-01-15.wav
surprise,dataset/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-02-15.wav
surprise,dataset/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-01-15.wav
surprise,dataset/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-02-15.wav
surprise,dataset/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-01-15.wav
surprise,dataset/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-02-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-01-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-02-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-01-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-02-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-02-01-01-01-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-02-01-01-02-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-01-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-02-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-02-02-01-01-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-02-02-01-02-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-02-02-02-01-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_16/03-01-02-02-02-02-16.wav
happy,dataset/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-01-16.wav
happy,dataset/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-02-16.wav
happy,dataset/audio_speech_actors_01-24/Actor_16/03-01-03-01-02-01-16.wav
happy,dataset/audio_speech_actors_01-24/Actor_16/03-01-03-01-02-02-16.wav
happy,dataset/audio_speech_actors_01-24/Actor_16/03-01-03-02-01-01-16.wav
happy,dataset/audio_speech_actors_01-24/Actor_16/03-01-03-02-01-02-16.wav
happy,dataset/audio_speech_actors_01-24/Actor_16/03-01-03-02-02-01-16.wav
happy,dataset/audio_speech_actors_01-24/Actor_16/03-01-03-02-02-02-16.wav
sad,dataset/audio_speech_actors_01-24/Actor_16/03-01-04-01-01-01-16.wav
sad,dataset/audio_speech_actors_01-24/Actor_16/03-01-04-01-01-02-16.wav
sad,dataset/audio_speech_actors_01-24/Actor_16/03-01-04-01-02-01-16.wav
sad,dataset/audio_speech_actors_01-24/Actor_16/03-01-04-01-02-02-16.wav
sad,dataset/audio_speech_actors_01-24/Actor_16/03-01-04-02-01-01-16.wav
sad,dataset/audio_speech_actors_01-24/Actor_16/03-01-04-02-01-02-16.wav
sad,dataset/audio_speech_actors_01-24/Actor_16/03-01-04-02-02-01-16.wav
sad,dataset/audio_speech_actors_01-24/Actor_16/03-01-04-02-02-02-16.wav
angry,dataset/audio_speech_actors_01-24/Actor_16/03-01-05-01-01-01-16.wav
angry,dataset/audio_speech_actors_01-24/Actor_16/03-01-05-01-01-02-16.wav
angry,dataset/audio_speech_actors_01-24/Actor_16/03-01-05-01-02-01-16.wav
angry,dataset/audio_speech_actors_01-24/Actor_16/03-01-05-01-02-02-16.wav
angry,dataset/audio_speech_actors_01-24/Actor_16/03-01-05-02-01-01-16.wav
angry,dataset/audio_speech_actors_01-24/Actor_16/03-01-05-02-01-02-16.wav
angry,dataset/audio_speech_actors_01-24/Actor_16/03-01-05-02-02-01-16.wav
angry,dataset/audio_speech_actors_01-24/Actor_16/03-01-05-02-02-02-16.wav
surprise,dataset/audio_speech_actors_01-24/Actor_16/03-01-08-01-01-01-16.wav
surprise,dataset/audio_speech_actors_01-24/Actor_16/03-01-08-01-01-02-16.wav
surprise,dataset/audio_speech_actors_01-24/Actor_16/03-01-08-01-02-01-16.wav
surprise,dataset/audio_speech_actors_01-24/Actor_16/03-01-08-01-02-02-16.wav
surprise,dataset/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-01-16.wav
surprise,dataset/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-02-16.wav
surprise,dataset/audio_speech_actors_01-24/Actor_16/03-01-08-02-02-01-16.wav
surprise,dataset/audio_speech_actors_01-24/Actor_16/03-01-08-02-02-02-16.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-01-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-02-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-01-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-02-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-01-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-02-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-01-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-02-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-01-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-02-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-01-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-02-17.wav
happy,dataset/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-01-17.wav
happy,dataset/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-02-17.wav
happy,dataset/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-01-17.wav
happy,dataset/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-02-17.wav
happy,dataset/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-01-17.wav
happy,dataset/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-02-17.wav
happy,dataset/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-01-17.wav
happy,dataset/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-02-17.wav
sad,dataset/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-01-17.wav
sad,dataset/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-02-17.wav
sad,dataset/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-01-17.wav
sad,dataset/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-02-17.wav
sad,dataset/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-01-17.wav
sad,dataset/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-02-17.wav
sad,dataset/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-01-17.wav
sad,dataset/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-02-17.wav
angry,dataset/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-01-17.wav
angry,dataset/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-02-17.wav
angry,dataset/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-01-17.wav
angry,dataset/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-02-17.wav
angry,dataset/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-01-17.wav
angry,dataset/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-02-17.wav
angry,dataset/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-01-17.wav
angry,dataset/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-02-17.wav
surprise,dataset/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-01-17.wav
surprise,dataset/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-02-17.wav
surprise,dataset/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-01-17.wav
surprise,dataset/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-02-17.wav
surprise,dataset/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-01-17.wav
surprise,dataset/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-02-17.wav
surprise,dataset/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-01-17.wav
surprise,dataset/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-02-17.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-01-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-02-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-01-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-02-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-01-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-02-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-01-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-02-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-01-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-02-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-01-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-02-18.wav
happy,dataset/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav
happy,dataset/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-02-18.wav
happy,dataset/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-01-18.wav
happy,dataset/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav
happy,dataset/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-01-18.wav
happy,dataset/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-02-18.wav
happy,dataset/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-01-18.wav
happy,dataset/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-02-18.wav
sad,dataset/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav
sad,dataset/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-02-18.wav
sad,dataset/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav
sad,dataset/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav
sad,dataset/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-01-18.wav
sad,dataset/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-02-18.wav
sad,dataset/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav
sad,dataset/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-02-18.wav
angry,dataset/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-01-18.wav
angry,dataset/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-02-18.wav
angry,dataset/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-01-18.wav
angry,dataset/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-02-18.wav
angry,dataset/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-01-18.wav
angry,dataset/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav
angry,dataset/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav
angry,dataset/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-02-18.wav
surprise,dataset/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-01-18.wav
surprise,dataset/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-02-18.wav
surprise,dataset/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-01-18.wav
surprise,dataset/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-02-18.wav
surprise,dataset/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-01-18.wav
surprise,dataset/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-02-18.wav
surprise,dataset/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-01-18.wav
surprise,dataset/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-02-18.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-01-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav
happy,dataset/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav
happy,dataset/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav
happy,dataset/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav
happy,dataset/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav
happy,dataset/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-01-19.wav
happy,dataset/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav
happy,dataset/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav
happy,dataset/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav
sad,dataset/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav
sad,dataset/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav
sad,dataset/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav
sad,dataset/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav
sad,dataset/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-01-19.wav
sad,dataset/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-02-19.wav
sad,dataset/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav
sad,dataset/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav
angry,dataset/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-01-19.wav
angry,dataset/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-02-19.wav
angry,dataset/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-01-19.wav
angry,dataset/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-02-19.wav
angry,dataset/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-01-19.wav
angry,dataset/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-02-19.wav
angry,dataset/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-01-19.wav
angry,dataset/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-02-19.wav
surprise,dataset/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav
surprise,dataset/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav
surprise,dataset/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-01-19.wav
surprise,dataset/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-02-19.wav
surprise,dataset/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav
surprise,dataset/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-02-19.wav
surprise,dataset/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav
surprise,dataset/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-02-19.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-01-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-02-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-01-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-02-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-01-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-02-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-01-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-02-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-01-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-02-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-01-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-02-20.wav
happy,dataset/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav
happy,dataset/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav
happy,dataset/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav
happy,dataset/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
happy,dataset/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
happy,dataset/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
happy,dataset/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
happy,dataset/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
sad,dataset/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
sad,dataset/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
sad,dataset/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
sad,dataset/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
sad,dataset/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
sad,dataset/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
sad,dataset/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
sad,dataset/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
angry,dataset/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
angry,dataset/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
angry,dataset/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
angry,dataset/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
angry,dataset/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
angry,dataset/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
angry,dataset/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
angry,dataset/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
surprise,dataset/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
surprise,dataset/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
surprise,dataset/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
surprise,dataset/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
surprise,dataset/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
surprise,dataset/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
surprise,dataset/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
surprise,dataset/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-01-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav
happy,dataset/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
happy,dataset/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
happy,dataset/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav
happy,dataset/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav
happy,dataset/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
happy,dataset/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
happy,dataset/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
happy,dataset/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
sad,dataset/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
sad,dataset/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav
sad,dataset/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
sad,dataset/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
sad,dataset/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
sad,dataset/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
sad,dataset/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
sad,dataset/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
angry,dataset/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
angry,dataset/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
angry,dataset/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
angry,dataset/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
angry,dataset/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
angry,dataset/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
angry,dataset/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
angry,dataset/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
surprise,dataset/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav
surprise,dataset/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav
surprise,dataset/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav
surprise,dataset/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav
surprise,dataset/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav
surprise,dataset/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav
surprise,dataset/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav
surprise,dataset/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-01-22.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-02-22.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-01-22.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-02-22.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-01-22.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-02-22.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-02-22.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-02-22.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-01-22.wav
neutral,dataset/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-02-22.wav
happy,dataset/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
happy,dataset/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
happy,dataset/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
happy,dataset/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
happy,dataset/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-01-22.wav
happy,dataset/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-02-22.wav
happy,dataset/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
happy,dataset/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
sad,dataset/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-01-22.wav
sad,dataset/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
sad,dataset/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-01-22.wav
sad,dataset/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-02-22.wav
sad,dataset/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-01-22.wav
sad,dataset/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-02-22.wav
sad,dataset/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-01-22.wav
sad,dataset/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-02-22.wav
angry,dataset/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
angry,dataset/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
angry,dataset/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
angry,dataset/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
angry,dataset/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-01-22.wav
angry,dataset/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-02-22.wav
angry,dataset/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
angry,dataset/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
surprise,dataset/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
surprise,dataset/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-02-22.wav
surprise,dataset/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
surprise,dataset/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
surprise,dataset/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
